bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,model_info,numberOfDoors,vehicleTransmission,Владельцы,ПТС,Привод,Руль,sample,price,model_time,xDrive,comment_length
седан,MERCEDES,чёрный,0.20943600504268312,1.023536902846726,бензин,-0.8700240730030101,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,6500000.0,-1.2685241916823444,0,-0.751978906082374
внедорожник,MERCEDES,чёрный,0.20943600504268312,-0.2898678658456572,дизель,2.2801838843705684,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1550000.0,0.7548033836457266,0,-0.6263668681569812
внедорожник,MERCEDES,чёрный,0.20943600504268312,-0.06025164754279303,дизель,1.3167345940138477,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1429000.0,-0.1648909687761239,0,-0.14784481891738893
седан,AUDI,синий,0.02000244249568425,-0.4735608404879486,бензин,-0.8229878091446108,E_KLASSE,4,роботизированная,0,Оригинал,полный,Левый,1,1830393.0,-0.1648909687761239,0,-0.5386378257963892
внедорожник,MERCEDES,коричневый,0.20943600504268312,-0.22557532472085526,бензин,0.789684094571939,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,750000.0,0.3869256426769864,0,-0.44093957407663914
внедорожник,MERCEDES,белый,2.577355536880167,1.2164145262211319,бензин,-0.1740095400126174,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,3560000.0,-0.348829839260494,0,0.2838219463341599
внедорожник,BMW,чёрный,1.7249045054186725,0.8398439282044347,бензин,3.1720403159713877,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,620000.0,2.0423754770363174,0,1.7343419080916738
седан,BMW,чёрный,1.1566038177776767,0.27958035554544597,бензин,1.769504448193661,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,600000.0,4.249641922848759,0,-0.060115776556797014
седан,MERCEDES,чёрный,1.1566038177776767,1.960371073522412,бензин,-1.2872418420327085,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,8700000.0,-1.2685241916823444,0,1.145161634965426
внедорожник,MERCEDES,чёрный,0.20943600504268312,-0.4092682993631466,дизель,-0.05330349146171202,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,3390000.0,-0.348829839260494,0,-0.5087301977189147
внедорожник,AUDI,белый,-0.7377318076923104,-0.7858388973798439,бензин,-0.8596394433199869,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,1000000.0,-0.1648909687761239,0,-0.40505042038366973
седан,AUDI,чёрный,-0.35886468259831306,-0.7215463562550419,бензин,0.801901305963731,E_KLASSE,4,вариатор,-2,Оригинал,передний,Левый,1,417000.0,1.1226811246144668,0,1.6067360282944492
внедорожник,MERCEDES,белый,2.577355536880167,3.025790326447702,бензин,-1.0062459800214913,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,5900000.0,-0.9006464507136043,0,-0.8008280319422492
лифтбек,AUDI,серый,0.20943600504268312,0.7755513870796327,бензин,-1.1765539068230726,E_KLASSE,5,роботизированная,0,Оригинал,полный,Левый,1,3999000.0,-1.4524630621667147,0,0.3855078817975732
седан,MERCEDES,синий,-1.1165989327863077,-0.9144239796294479,бензин,-0.16325839398784042,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1260000.0,-0.7167075802292342,0,-0.2395615450216441
седан,BMW,белый,-0.7377318076923104,-0.06025164754279303,бензин,-0.865748049015883,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,2850000.0,-1.0845853211979744,1,-0.8127910831732389
внедорожник,MERCEDES,чёрный,0.20943600504268312,-0.6021459227375525,дизель,1.5349339894712537,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,750000.0,0.9387422541300967,0,-0.7499850642105425
седан,MERCEDES,красный,-0.7377318076923104,-0.4092682993631466,бензин,-0.4320370446072654,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,1600000.0,-0.7167075802292342,0,0.4064432214518054
седан,BMW,белый,-0.7377318076923104,-0.6021459227375525,дизель,0.11773746802337659,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1650000.0,-0.5327687097448641,0,-0.5356470629886417
седан,MERCEDES,чёрный,0.11471922376918368,-0.06025164754279303,дизель,-0.10217233702888019,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,4700000.0,-1.2685241916823444,0,-0.6183915006696546
внедорожник,BMW,чёрный,1.5354709428716744,3.1635600574294207,бензин,-1.4703778407956711,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,10200000.0,-1.6364019326510848,0,1.2887182497373035
седан,AUDI,чёрный,-0.9271653702393091,-0.6939924100586983,бензин,-0.1876928167714245,E_KLASSE,4,роботизированная,-2,Оригинал,передний,Левый,1,800000.0,-0.348829839260494,0,-0.7788957713521012
внедорожник,BMW,белый,-0.7377318076923104,-0.65725381513024,бензин,-0.23169921220465944,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,855000.0,-0.348829839260494,0,0.5200922081462086
внедорожник,BMW,синий,-0.7377318076923104,-0.65725381513024,бензин,-1.1772869395065801,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2720000.0,-1.2685241916823444,1,-0.06709422310820773
внедорожник,BMW,бежевый,-0.26414790132481364,-0.34497575823834464,бензин,-0.1583715094311236,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,635000.0,0.7548033836457266,0,-0.3103429314716671
минивэн,MERCEDES,серебристый,-0.5482982451453116,-0.9695318720221353,дизель,0.8405199111731857,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,750000.0,1.3066199950988369,0,-0.746994301402795
седан,BMW,коричневый,-0.7377318076923104,-0.6021459227375525,дизель,-0.41981983321547334,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1570000.0,-0.5327687097448641,0,-0.6173945797337388
седан,MERCEDES,чёрный,0.20943600504268312,0.7112588459548307,бензин,-0.004434645894543843,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,1800000.0,-0.5327687097448641,0,-0.7011359383506675
седан,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-1.2505902078573323,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,2400000.0,-1.0845853211979744,1,-0.09002340463427153
седан,MERCEDES,чёрный,-0.7377318076923104,-0.65725381513024,бензин,0.04321247853344513,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1499999.0,-1.0845853211979744,0,-0.30236756398434056
внедорожник,MERCEDES,белый,0.20943600504268312,0.7112588459548307,бензин,-0.6545613328973656,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,3199000.0,-0.9006464507136043,0,0.3855078817975732
седан,MERCEDES,чёрный,0.20943600504268312,-0.188836729792397,дизель,1.5317819489321713,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,1250000.0,0.20298677219261632,0,2.0134797701481024
внедорожник,BMW,синий,-0.7377318076923104,-0.5837766252733234,бензин,-0.48212761131361276,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1600000.0,-0.9006464507136043,1,-0.6443114450034658
внедорожник,BMW,голубой,1.5354709428716744,2.9339438391265564,бензин,-0.884073866103571,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,3500000.0,-0.7167075802292342,0,1.651597470410661
внедорожник,AUDI,коричневый,-0.7377318076923104,-0.4092682993631466,бензин,-0.3587337762565131,E_KLASSE,5,роботизированная,-2,Оригинал,полный,Левый,1,1035000.0,-0.1648909687761239,0,-0.4558933881153764
внедорожник,AUDI,чёрный,-0.7377318076923104,-0.28068321711354266,бензин,0.16660631359054476,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1305000.0,-0.348829839260494,0,0.8640299310371654
внедорожник,MERCEDES,чёрный,0.11471922376918368,-0.06025164754279303,дизель,-1.4703778407956711,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,6989000.0,-1.6364019326510848,0,2.6435338016468988
седан,AUDI,серый,-0.7377318076923104,-1.1532248466644266,бензин,0.33764727307563336,E_KLASSE,4,вариатор,-2,Оригинал,передний,Левый,1,330000.0,1.8584366065519473,0,-0.5206932489499045
внедорожник,BMW,чёрный,0.20943600504268312,-0.188836729792397,дизель,1.1134401964544283,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,950000.0,0.7548033836457266,0,-0.6911667289915092
седан,MERCEDES,синий,-1.1165989327863077,-0.9144239796294479,бензин,-0.5786435813087699,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,1300000.0,-0.7167075802292342,0,-0.46985028121819783
купе,AUDI,серый,1.3460373803246755,1.510323285648798,бензин,-0.004434645894543843,E_KLASSE,2,роботизированная,-2,Оригинал,полный,Левый,1,2399000.0,0.5708645131613566,0,-0.6961513336710884
седан,BMW,белый,-0.7377318076923104,-0.65725381513024,дизель,2.0688261272925663,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,749000.0,0.20298677219261632,0,-0.5376409048604734
седан,AUDI,синий,-0.9271653702393091,-0.6021459227375525,бензин,-0.9451599230625312,E_KLASSE,4,роботизированная,-1,Оригинал,передний,Левый,1,1690000.0,-0.7167075802292342,0,-0.3322751920618151
внедорожник,BMW,синий,-0.7377318076923104,-0.9695318720221353,бензин,0.43538496420996975,E_KLASSE,5,автоматическая,-1,Оригинал,задний,Левый,1,800000.0,-0.348829839260494,0,-0.3322751920618151
седан,BMW,синий,0.20943600504268312,0.5918584124373413,бензин,-0.3831681990400972,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,2895000.0,-0.9006464507136043,1,2.343460599936238
седан,MERCEDES,синий,-1.1165989327863077,-0.9695318720221353,бензин,-1.398418465698016,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2320000.0,-1.4524630621667147,0,-0.4170134716146595
внедорожник,MERCEDES,белый,0.6830199114101799,-0.06025164754279303,бензин,0.06565549586016711,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1230000.0,-0.348829839260494,0,-0.09799877212159806
хэтчбек,AUDI,белый,-1.3060324953333067,-1.2267020365213432,бензин,-0.025973589578273216,E_KLASSE,5,роботизированная,0,Оригинал,передний,Левый,1,685000.0,-0.348829839260494,0,-0.2804353033941926
седан,BMW,чёрный,0.20943600504268312,0.5918584124373413,дизель,-0.950987532896416,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,3648000.0,-0.9006464507136043,1,0.5210891290821243
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9695318720221353,бензин,-1.0428976141968676,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,2000000.0,-1.4524630621667147,0,-0.7589573526337848
внедорожник,MERCEDES,голубой,-0.7377318076923104,-0.4092682993631466,бензин,-0.5297747357416017,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,1420000.0,-0.5327687097448641,0,-0.5665516120020321
внедорожник,BMW,белый,-0.7377318076923104,-0.6021459227375525,дизель,-0.26993908386096854,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1599000.0,-0.7167075802292342,1,0.025619423931963262
универсал,AUDI,белый,-0.7377318076923104,-0.06025164754279303,бензин,-1.106610371605063,E_KLASSE,5,роботизированная,0,Оригинал,полный,Левый,1,2939600.0,-1.0845853211979744,0,2.979496157050529
седан,AUDI,чёрный,0.20943600504268312,0.40816543779504993,бензин,-0.0034817034059840633,E_KLASSE,4,роботизированная,-2,Оригинал,полный,Левый,1,1147000.0,-0.1648909687761239,0,-0.7390189339154685
седан,BMW,чёрный,1.5354709428716744,3.393176275732285,бензин,-1.3126169900934606,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,6895000.0,-1.2685241916823444,0,0.7274517628166985
седан,MERCEDES,чёрный,-0.7377318076923104,-0.5378533816127505,бензин,-1.4701334965678354,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,3200000.0,-1.0845853211979744,0,-0.6851852033760143
минивэн,MERCEDES,зелёный,-0.5482982451453116,-1.5940879858059258,дизель,3.233126372930348,E_KLASSE,4,механическая,-1,Оригинал,передний,Левый,1,340000.0,2.594192088489428,0,-0.507733276782999
внедорожник,MERCEDES,чёрный,0.20943600504268312,0.7112588459548307,бензин,-0.5175575243498097,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2959000.0,-0.9006464507136043,0,1.4352656273169286
купе,AUDI,голубой,-0.7377318076923104,-0.28068321711354266,бензин,-0.4931231015662256,E_KLASSE,2,роботизированная,-1,Оригинал,полный,Левый,1,1600000.0,-0.1648909687761239,0,-0.23158617753431757
внедорожник,BMW,серый,0.20943600504268312,-0.34497575823834464,дизель,2.475659266639241,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,650000.0,1.3066199950988369,0,-0.7828834550957644
внедорожник,BMW,белый,-1.2113157140598072,-1.0981169542717393,бензин,-1.1706285592980534,E_KLASSE,5,автоматическая,0,Оригинал,передний,Левый,1,1545000.0,-0.9006464507136043,0,-0.6333453147083918
седан,BMW,синий,-0.26414790132481364,-0.34497575823834464,бензин,0.7041636148293947,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,685000.0,0.5708645131613566,0,-0.7280528036203945
универсал,BMW,чёрный,-0.7377318076923104,-1.0338244131469372,бензин,1.082897167974948,E_KLASSE,5,автоматическая,0,Оригинал,задний,Левый,1,475000.0,0.3869256426769864,0,-0.6084222913104964
хэтчбек,BMW,белый,-1.1165989327863077,-0.7858388973798439,бензин,-0.12432214128219916,E_KLASSE,5,автоматическая,0,Оригинал,задний,Левый,1,875600.0,-0.1648909687761239,0,1.7911664014388753
внедорожник,BMW,белый,-0.7377318076923104,-0.6021459227375525,дизель,-0.8229878091446108,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2199000.0,-0.7167075802292342,1,-0.48580101619285093
внедорожник,BMW,чёрный,0.20943600504268312,-0.188836729792397,дизель,0.9729422654488197,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,750000.0,0.7548033836457266,0,-0.35719821545971053
седан,BMW,серый,-0.26414790132481364,-0.34497575823834464,бензин,1.57158562364663,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,495000.0,0.9387422541300967,0,-0.5276716955013152
внедорожник,MERCEDES,чёрный,0.20943600504268312,1.234783823685361,бензин,-1.3570509879254082,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,4999000.0,-0.9006464507136043,0,2.1879409339333704
хэтчбек,MERCEDES,красный,-1.1165989327863077,-1.2267020365213432,бензин,0.5697742895196822,E_KLASSE,5,механическая,0,Оригинал,передний,Левый,1,750000.0,-0.348829839260494,0,-0.5406316676682209
внедорожник,MERCEDES,синий,-0.6430150264188109,-0.7858388973798439,дизель,-0.4931231015662256,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1700000.0,-0.348829839260494,0,-0.3342690339336467
внедорожник,AUDI,белый,-0.7377318076923104,-0.28068321711354266,бензин,0.4869049446491568,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1070000.0,-0.348829839260494,0,1.7403234337071687
универсал,AUDI,фиолетовый,-0.26414790132481364,-0.6939924100586983,дизель,3.0498682020534673,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,449000.0,2.4102532180050575,0,-0.7709204038647747
внедорожник,BMW,чёрный,1.9143380679656714,0.9133211180613512,бензин,0.45981938699355385,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,750000.0,0.7548033836457266,0,-0.4668595184104504
минивэн,MERCEDES,чёрный,-0.6430150264188109,-1.0981169542717393,дизель,1.1439832249339084,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,1290000.0,0.01904790170824622,0,0.5589721246469255
хэтчбек,BMW,белый,-1.1165989327863077,-1.0981169542717393,бензин,0.3156685097817995,E_KLASSE,5,автоматическая,-2,Оригинал,задний,Левый,1,599000.0,-0.1648909687761239,0,0.24793279264119047
седан,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-1.1100922768517238,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2200000.0,-1.0845853211979744,0,-0.19968470758501142
седан,MERCEDES,чёрный,-0.7377318076923104,-0.65725381513024,бензин,-0.5542091585251858,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1800000.0,-1.0845853211979744,0,-0.31333369427941454
внедорожник,BMW,белый,0.20943600504268312,-0.0969902424712513,дизель,-0.22434445094680064,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1800000.0,-0.348829839260494,0,-0.556582402642874
седан,BMW,серый,1.5354709428716744,1.3909228521313086,бензин,0.227692370549505,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,791768.0,0.3869256426769864,1,0.5380367849926933
седан,MERCEDES,чёрный,0.20943600504268312,1.023536902846726,бензин,-0.9047576049898749,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,6349822.0,-1.2685241916823444,0,4.611455729144722
седан,AUDI,белый,-0.9271653702393091,-0.8776853847009896,бензин,-0.34765276552415775,E_KLASSE,4,вариатор,-2,Оригинал,передний,Левый,1,690000.0,0.5708645131613566,0,-0.35819513639562633
внедорожник,MERCEDES,чёрный,1.1566038177776767,3.025790326447702,бензин,-1.4704389268526301,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,17950000.0,-1.4524630621667147,0,2.9057240077927586
седан,MERCEDES,коричневый,0.20943600504268312,1.023536902846726,бензин,-0.6121798265792391,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,6999000.0,-1.2685241916823444,0,-0.5874869516562643
седан,AUDI,синий,0.20943600504268312,0.7755513870796327,бензин,-1.3439174856792317,E_KLASSE,4,роботизированная,0,Оригинал,полный,Левый,1,3699000.0,-1.4524630621667147,0,0.26488044855175935
внедорожник,BMW,чёрный,-0.26414790132481364,-0.5837766252733234,бензин,0.9118562084898595,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,900000.0,1.3066199950988369,0,1.302675142840125
седан,AUDI,белый,-1.3060324953333067,-1.1991480903249994,бензин,-1.165069728114788,E_KLASSE,4,роботизированная,0,Оригинал,передний,Левый,1,1700000.0,-0.348829839260494,0,-0.18473089354627414
седан,AUDI,белый,-1.3060324953333067,-1.2267020365213432,бензин,0.43538496420996975,E_KLASSE,4,роботизированная,-2,Оригинал,передний,Левый,1,780000.0,-0.348829839260494,0,-0.452902625307629
седан,BMW,синий,-0.26414790132481364,-0.4735608404879486,бензин,1.8281470628742629,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,728000.0,0.20298677219261632,0,-0.24454614970122318
внедорожник,MERCEDES,коричневый,0.20943600504268312,-0.06025164754279303,дизель,-1.0373998690705613,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2890000.0,-0.348829839260494,0,-0.4778256487055244
минивэн,MERCEDES,чёрный,-0.6430150264188109,-0.8501314385046459,дизель,2.1946634046280242,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1200000.0,0.01904790170824622,0,-0.7380220129795526
внедорожник,MERCEDES,синий,0.20943600504268312,-0.06025164754279303,дизель,-0.7374673294020665,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,3350000.0,-0.9006464507136043,0,-0.6124099750541597
седан,BMW,чёрный,0.20943600504268312,-0.34497575823834464,бензин,0.01088573719076338,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,740000.0,0.5708645131613566,0,-0.42199807629423863
хэтчбек,MERCEDES,серый,-0.7377318076923104,0.9592443617219241,бензин,-0.9818115572379074,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,2020000.0,-0.5327687097448641,0,0.3934832492848998
седан,BMW,чёрный,-0.7377318076923104,-0.65725381513024,дизель,1.0218111110159878,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,980000.0,-0.1648909687761239,0,-0.5147117233344096
лифтбек,AUDI,белый,0.20943600504268312,0.7112588459548307,бензин,0.3742989072510095,E_KLASSE,5,роботизированная,-1,Дубликат,полный,Левый,1,1590000.0,-0.7167075802292342,0,-0.7130989895816572
хэтчбек,MERCEDES,красный,-1.1165989327863077,-1.2267020365213432,бензин,-0.37773153997074976,E_KLASSE,5,роботизированная,0,Оригинал,передний,Левый,1,880000.0,-0.348829839260494,0,-0.34623208516463655
седан,AUDI,чёрный,-0.7377318076923104,-0.6939924100586983,бензин,0.007782565497248201,E_KLASSE,4,вариатор,0,Дубликат,передний,Левый,1,950000.0,-0.1648909687761239,0,-0.6074253703745807
лифтбек,BMW,синий,-0.7377318076923104,-0.0969902424712513,бензин,-0.7130329066184824,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1590000.0,-0.5327687097448641,1,-0.00528512508142707
внедорожник,BMW,белый,0.20943600504268312,-0.06025164754279303,дизель,-0.7322139285035959,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,3575000.0,-0.5327687097448641,0,-0.7370250920436369
купе,AUDI,красный,-0.9271653702393091,-0.7858388973798439,бензин,0.007782565497248201,E_KLASSE,2,вариатор,0,Оригинал,передний,Левый,1,880000.0,-0.1648909687761239,0,-0.507733276782999
седан,BMW,чёрный,1.5354709428716744,1.785862747612235,бензин,0.38651611864280155,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1250000.0,-0.348829839260494,1,-0.42997344378156516
седан,MERCEDES,фиолетовый,-1.1165989327863077,-0.9144239796294479,бензин,0.52701404964841,E_KLASSE,4,роботизированная,-2,Оригинал,передний,Левый,1,1150000.0,-0.5327687097448641,0,-0.479819490577356
внедорожник,MERCEDES,чёрный,3.2403730057946625,2.336941671539109,бензин,-0.34651656486472104,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1470000.0,0.3869256426769864,0,-0.5755239004252745
седан,MERCEDES,чёрный,0.20943600504268312,1.3358149597386213,бензин,-0.6190458993814262,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,3455000.0,-1.0845853211979744,0,2.4531219028869775
седан,BMW,белый,-0.7377318076923104,-0.03269770134644933,бензин,-1.2805223757672228,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,3482691.0,-1.0845853211979744,1,3.209784893247083
хэтчбек,MERCEDES,белый,-1.400749276606806,-0.9695318720221353,бензин,-1.3360129499087423,E_KLASSE,5,роботизированная,0,Оригинал,передний,Левый,1,1898000.0,-1.4524630621667147,0,-0.6921636499274251
седан,MERCEDES,чёрный,-0.7377318076923104,-0.65725381513024,бензин,1.400544664161541,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1340000.0,-1.0845853211979744,0,-0.7838803760316803
внедорожник,MERCEDES,белый,1.8196212866921724,1.6480930166305165,бензин,0.1788235249823368,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,2050000.0,-0.348829839260494,0,0.5739259386856627
седан,AUDI,чёрный,1.3460373803246755,0.7296281434190598,бензин,3.4163845438072284,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,340000.0,1.4905588655832072,0,-0.7270558826844786
внедорожник,AUDI,чёрный,-0.7377318076923104,-0.06025164754279303,бензин,-1.1345266996353078,E_KLASSE,5,роботизированная,0,Оригинал,полный,Левый,1,2770000.0,-1.2685241916823444,0,-0.44592417875621826
внедорожник,BMW,серый,0.20943600504268312,-0.34497575823834464,бензин,-0.02886906867812793,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,835000.0,0.20298677219261632,0,-0.5216901698858203
внедорожник,AUDI,чёрный,-0.7377318076923104,-0.7858388973798439,бензин,-1.067771856590556,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,1365000.0,-0.1648909687761239,0,-0.5157086442703255
внедорожник,BMW,синий,1.5354709428716744,2.750250864484265,бензин,-0.02886906867812793,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1500000.0,0.20298677219261632,0,-0.3083490895998355
седан,MERCEDES,белый,-0.7377318076923104,-0.5378533816127505,бензин,-1.3578695410886583,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,3077000.0,-1.0845853211979744,0,3.2715939912738636
внедорожник,BMW,синий,0.20943600504268312,0.46327333018773736,дизель,-0.004434645894543843,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1250000.0,0.01904790170824622,0,-0.6263668681569812
внедорожник,MERCEDES,белый,0.20943600504268312,-0.22557532472085526,бензин,-0.28543050790576086,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,799000.0,0.3869256426769864,0,0.08842544289465974
минивэн,MERCEDES,чёрный,0.8724534739571788,-0.22557532472085526,бензин,1.803236168846399,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,849000.0,1.3066199950988369,0,-0.7778988504161853
седан,BMW,синий,-0.7377318076923104,0.022410191046238082,бензин,-0.8107705977528187,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2800000.0,-0.9006464507136043,0,-0.3342690339336467
седан,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-0.535748952112188,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1299000.0,-0.5327687097448641,0,-0.0421711997103123
седан,MERCEDES,чёрный,0.20943600504268312,1.023536902846726,бензин,-1.4295845719584774,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,9440100.0,-1.2685241916823444,0,5.7579148054479115
купе,AUDI,коричневый,-0.9271653702393091,-0.7858388973798439,бензин,-0.7985533863610267,E_KLASSE,2,вариатор,-1,Оригинал,передний,Левый,1,1130000.0,-0.1648909687761239,0,-0.7071174639661624
хэтчбек,BMW,чёрный,-1.1165989327863077,-1.2909945776461451,бензин,0.056651411064416374,E_KLASSE,5,автоматическая,-2,Дубликат,задний,Левый,1,350000.0,0.5708645131613566,0,-0.5815054260407694
седан,BMW,белый,-0.7377318076923104,-0.6021459227375525,дизель,-0.7741189635774426,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,2390000.0,-1.0845853211979744,1,0.17615448525525165
внедорожник,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-1.0917664597640357,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2700000.0,-1.2685241916823444,1,-0.5296655373731469
седан,MERCEDES,синий,-0.5482982451453116,-0.9695318720221353,дизель,1.3638930299861651,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,320000.0,1.4905588655832072,0,-0.6502929706189607
седан,BMW,синий,-0.7377318076923104,-0.6021459227375525,дизель,-0.153765620736418,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1600000.0,-0.9006464507136043,0,-0.7769019294802695
седан,AUDI,белый,0.02000244249568425,-0.4735608404879486,бензин,-0.46201808136272304,E_KLASSE,4,роботизированная,-2,Оригинал,полный,Левый,1,1199000.0,-0.1648909687761239,0,-0.047155804389891386
седан,BMW,бежевый,0.20943600504268312,0.022410191046238082,бензин,0.056651411064416374,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,1050000.0,0.20298677219261632,0,-0.725062040812647
купе,MERCEDES,белый,-1.1165989327863077,-0.9695318720221353,бензин,-0.5896757231955582,E_KLASSE,2,автоматическая,-1,Оригинал,задний,Левый,1,1800000.0,-0.7167075802292342,0,0.3785294352461625
седан,BMW,белый,-0.7377318076923104,-0.0969902424712513,бензин,-0.5112778776944286,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,1295000.0,0.20298677219261632,1,0.005681005213646919
